"country","article_name","revision_id","article_quality","population"
"Jordan","Abu Sayyaf (Jordan)",662927043,"Start",8118000
"Congo, Dem. Rep. of","List of provincial governors of the Democratic Republic of the Congo",663088604,"Stub",73340200
"Denmark","Torsten Nielsen",663166199,"Stub",5676025
"Pakistan","Mufti Abdullah",663572469,"Stub",199047300
"South Africa","William Matthew Harries",663617582,"Stub",55041000
"New Zealand","Maanu Paul",663783398,"Stub",4598066
"Lithuania","County governor (Lithuania)",663880497,"Stub",2911203
"Indonesia","Burhan Muhammad",664532059,"Stub",255741973
"Portugal","Martim Afonso de Brito",664669156,"Stub",10349000
"China","Gonghe Regency",664787336,"Start",1371920000
"Kenya","Irshadali Sumra",664793790,"Stub",44306000
"China","Koufu",664814622,"Stub",1371920000
"India","Political families of Odisha",664822251,"Stub",1314097616
"Algeria","Template:AlgerianPres",665948270,"Stub",39948000
"Belgium","Firmin Aerts",666029819,"Stub",11211064
"South Africa","Philip Johannes Andries Watermeyer",666610075,"Start",55041000
"Romania","Ioan Rus",666752677,"Start",19838662
"United States","Template:US-politician-stub",666834672,"Stub",321234172
"United States","Template:NativeAmerican-politician-stub",666855555,"Stub",321234172
"Brazil","Template:Brazil-diplomat-stub",666992156,"Stub",204519398
"Brazil","Template:Brazil-mayor-stub",666993286,"Stub",204519398
"Brazil","Template:Brazil-politician-stub",666993638,"Stub",204519398
"Netherlands","Pieter Adrianus Ossewaarde",667194771,"Stub",16942373
"Netherlands","Christoffel van Swoll",667198201,"Start",16942373
"United States","National Foundation for Women Legislators",667815878,"Start",321234172
"Canada","Les Scheininger",667821864,"Start",35833000
"Canada","Patrick Canning",667873261,"Start",35833000
"Bulgaria","Kalina Krumova",667906849,"Start",7181000
"France","Pierre Chatenet",668091068,"Stub",64346720
"Monaco","Henry Soum",668095014,"Stub",38088
"India","Brij Bhushan Mehra",668258382,"Stub",1314097616
"Romania","Aurelian Pavelescu",668449610,"Stub",19838662
"France","Template:France-politician-FN-stub",668646568,"Stub",64346720
"France","Template:France-politician-MNR-stub",668646640,"Stub",64346720
"France","Template:France-politician-MPF-stub",668646674,"Stub",64346720
"France","Template:France-politician-ModernLeft-stub",668646702,"Stub",64346720
"France","Template:France-politician-PCF-stub",668646730,"Stub",64346720
"South Sudan","Madut Kon Awan",668830946,"Stub",12152000
"Bosnia-Herzegovina","Template:BosniaHerzegovina-politician-stub",668917051,"Stub",3650114
"Spain","Template:Spain-politician-stub",668917865,"Stub",46368000
"Sweden","Template:Sweden-politician-stub",668917996,"Stub",9804792
"Switzerland","Template:Switzerland-politician-stub",668918051,"Stub",8292851
"Turkey","Template:Turkey-politician-stub",668918090,"Stub",78215000
"Finland","Template:Finland-politician-stub",668918491,"Stub",5476031
"Bulgaria","Template:Bulgaria-politician-stub",668918594,"Stub",7181000
"Belgium","Template:Belgium-politician-stub",668918611,"Stub",11211064
"Azerbaijan","Template:Azerbaijan-politician-stub",668918637,"Stub",9651000
"United Kingdom","Template:UK-politician-stub",668918804,"Stub",65092000
"Croatia","Template:Croatia-politician-stub",668936881,"Stub",4215000
"Iceland","Template:Iceland-politician-stub",668936989,"Stub",330828
"Moldova","Template:Moldova-politician-stub",668937182,"Stub",4109000
"Norway","Template:Norway-politician-stub",668937204,"Stub",5194411
"France","Template:France-politician-stub",669039498,"Stub",64346720
"Morocco","Taieb Ghafes",669266906,"Stub",34121000
"Poland","Teodor Andrault de Langeron",669301445,"Stub",38478001
"Lebanon","Ghassan Ashqar",669444168,"Stub",6185000
"Iceland","Magnús Orri Schram",669565720,"Stub",330828
"Sierra Leone","Wusu Sannoh",669571173,"Stub",6502960
"Chad","Kuri II of Kanem",669719757,"Stub",13707000
"Tunisia","Laroussi Mizouri",669831602,"Stub",11026000
"Yemen","Hashid Abdullah al-Ahmar",669833212,"Stub",26737000
"Kyrgyzstan","Erkin Alymbekov",669833349,"Stub",5951000
"Italy","Angelo Staniscia",669835390,"Stub",62466780
"Pakistan","Malik Adnan Hayat Noon",669841183,"Stub",199047300
"Benin","Samou Seidou Adambi",669855022,"Stub",10583034
"Mexico","Porfirio Smerdou",669862709,"Stub",127017000
"Sweden","Lise Nordin",669869895,"Stub",9804792
"Zimbabwe","Fletcher Dulini",669981316,"Stub",17354000
"Poland","Krzysztof Abrahamowicz",669985109,"Stub",38478001
"Turkey","Dilaver Bey",669987106,"Stub",78215000
"Madagascar","Horace Mann Thu-Jaune",670134982,"Stub",23047400
"Afghanistan","Murad Quenili",670462475,"Stub",32247000
"Bosnia-Herzegovina","Template:Bosnian Prime Minister",670625952,"Stub",3650114
"Chad","Bir II of Kanem",670893206,"Stub",13707000
"Canada","Gerald Hill (politician)",670917017,"Stub",35833000
"France","List of Presidents of Alsace",670960027,"Stub",64346720
"Canada","John R. O'Dea",670971940,"Stub",35833000
"Turkmenistan","Annaberdi Kakabaýew",671016281,"Stub",5373000
"Yemen","Salim Yahya al-Kharega",671023940,"Stub",26737000
"Tanzania","Faida Mohamed Bakar",671029717,"Stub",52291000
"Kenya","Hosea Kiplagat",671032132,"Stub",44306000
"Grenada","Michael D. Lett",671047987,"Stub",111000
"Cambodia","Than Sina",671073599,"Stub",15417100
"Canada","Samuel J. Hefferton",671122320,"Start",35833000
"Armenia","Armen Rustamyan",671189093,"Stub",3017106
"Somalia","Abdulahi Ahmed Afrah",671338098,"Stub",11123000
"Iceland","Ólafur Garðar Einarsson",671338216,"Stub",330828
"Afghanistan","Badar",671455150,"Stub",32247000
"Slovakia","Dušan Švantner",671461616,"Stub",5424051
"Iceland","Óli Þorbjörn Guðbjartsson",671462644,"Stub",330828
"Afghanistan","Mohammed Qalamuddin",671473289,"Stub",32247000
"France","Patrick Bourson",671475479,"Stub",64346720
"Madagascar","Lininy",671483959,"Stub",23047400
"Nepal","Bharat Saud",671484594,"Stub",28039000
"Nigeria","Azeez Issa Adesiji",671511760,"Stub",181839400
"Iraq","Ali al-Bahadili",671516033,"Stub",37056000
"Moldova","Valerian Revenco",671637265,"Stub",4109000
"Vietnam","Presidential Palace Historical Site",671868722,"Stub",91714080
"Russia","Viktor Antonov",671890885,"Stub",144302000
"Peru","Elsa Malpartida",671891037,"Stub",31151643
"Madagascar","Rasoanaivo",671895550,"Stub",23047400
"Mali","Sadio Lamine Sow",671897239,"Stub",16749000
"Nepal","Narayan Sharma Paudel",671903264,"Stub",28039000
"Tonga","Mataʻiʻulua ‘i Fonuamotu",672119030,"Stub",103300
"Myanmar","San Tun",672156082,"Stub",52147000
"Japan","Masahiro Futahashi",672284154,"Stub",126866820
"Greece","Yannis Moralis (politician)",672515581,"Stub",11520785
"Argentina","Macarena Escudero",672547562,"Stub",42426000
"France","André Boulloche",672709444,"Stub",64346720
"Czech Republic","Miroslav Poche",672862914,"Stub",10551227
"Czech Republic","Vojtěch Mynář",673008587,"Stub",10551227
"Argentina","Norma Colpari",673393730,"Stub",42426000
"Liberia","Roosevelt Jayjay",674487383,"Stub",4503000
"Ghana","Joshua Nii Laryea Afotey-Agbo",674576443,"Stub",27672800
"Congo","Military Committee of the Congolese Party of Labour",674702694,"Stub",4755000
"Qatar","Ahmad bin Eid al-Thani",675271208,"Stub",2394524
"Uruguay","Liga Federal",675303236,"Start",3562000
"Jamaica","George Samuel Ranglin",675376529,"Stub",2727000
"Argentina","Rubén Pellanda",676040670,"Stub",42426000
"Argentina","Raúl Lacabanne",676043559,"Stub",42426000
"Argentina","Juan Carlos Reyes (governor)",676044272,"Stub",42426000
"Argentina","Bernardo Bas",676498385,"Stub",42426000
"Canada","Alexander Dunphy",676610041,"Stub",35833000
"Canada","Gordon Dawe",676612108,"Stub",35833000
"Fiji","Bijai Prasad",676661990,"Stub",867000
"Guyana","Barton Scotland",676691070,"Stub",743000
"Canada","Paul Thoms",676732644,"Stub",35833000
"Canada","Frederick B. Rowe",676734572,"Stub",35833000
"Canada","Allan Evans (politician)",676782180,"Stub",35833000
"Fiji","Asesela Sadole",676841743,"Stub",867000
"Canada","Luke Woodrow",676947124,"Stub",35833000
"Canada","William G. Patterson",677094551,"Stub",35833000
"Solomon Islands","Simeon Bouro",677317570,"Start",641900
"Nigeria","Salisu Buhari",677435096,"Stub",181839400
"Ireland","Template:Ireland-politician-stub",677481095,"Stub",4630308
"China","Hou Zongbin",677516121,"Stub",1371920000
"Ecuador","Jorge Zavala",677523953,"Stub",16279000
"Liechtenstein","Harry Quaderer",677568976,"Stub",37570
"Canada","Freeman White (politician)",677724847,"Stub",35833000
"Tuvalu","Leneuoti Matusi",677747943,"Stub",11800
"Tuvalu","Second Toafa Ministry",677750304,"Stub",11800
"Canada","William J. MacNeil",677769770,"Stub",35833000
"Argentina","Miguel Cané",677786528,"Start",42426000
"Uruguay","Gabriel Antonio Pereira",677974642,"Stub",3562000
"Germany","Wilhelm Wallbaum",678140107,"Stub",81132000
"Sao Tome and Principe","List of São Toméan politicians",678440540,"Stub",195570
"Morocco","Larbi Messari",678532348,"Start",34121000
"Russia","Sergey Zorin",678595657,"Stub",144302000
"Pakistan","Fakhrul Islam",678638092,"Stub",199047300
"Guinea-Bissau","Template:Guinea-Bissau Presidents",678702587,"Stub",1788000
"Mexico","Cora Amalia Castilla",678721991,"Stub",127017000
"New Zealand","Victor Macky",679247120,"Start",4598066
"Somalia","Mohamed Mohamud Hayd",679509452,"Start",11123000
"Belarus","Sergey Kalyakin",679547012,"Stub",9524247
"Slovenia","List of Slovenian politicians",679559247,"Stub",2064000
"Uruguay","Mateo Vidal",679591301,"Stub",3562000
"Canada","John Collins (Canadian politician)",679623758,"Start",35833000
"Fiji","Osea Gavidi",679873929,"Start",867000
"China","Cui Yuying",680016822,"Start",1371920000
"Singapore","Abdul Rahim Ishak",680036029,"Start",5541121
"Panama","Gumercinda Páez",680071857,"C",3980000
"Ireland","Des Dalton",680161213,"Start",4630308
"Guinea","Claude Pivi",680174895,"Stub",10985600
"Argentina","Bernardo Grinspun",680370867,"Stub",42426000
"Marshall Islands","Michael Konelios",680614363,"Stub",55000
"Pakistan","Malik Khuda Buksh Tiwana",680618398,"Stub",199047300
"Canada","Barry Hynes",680618797,"Stub",35833000
"Hungary","Domonkos II, Archbishop of Esztergom",680629551,"Stub",9835030
"Portugal","Veríssimo Aguiar Cabral",680680191,"Stub",10349000
"Panama","Federico Policani",680722683,"Start",3980000
"Russia","Alexander Barybin",680886613,"Stub",144302000
"Palestinian Territory","Hossam Arafat (politician)",680933208,"Stub",4481195
"Australia","Book:Australian Prime Ministers",680981536,"Stub",23888000
"United Kingdom","Laura Alvarez",681177706,"Stub",65092000
"Israel","Template:Israel-politician-stub",681201779,"Stub",8375384
"Poland","Mirosław Czech",681605695,"Stub",38478001
"Bulgaria","Poli Karastoyanova",682145001,"Start",7181000
"Ethiopia","Actisanes",682149007,"Stub",98148000
"South Africa","Azhar Cachalia",682166816,"Stub",55041000
"Romania","Simona-Alice Man",682928660,"Stub",19838662
"Brazil","Jerônima Mesquita",683020488,"Stub",204519398
"Nigeria","Template:RiversState-politician-stub",683127263,"Stub",181839400
"Philippines","Jose Solis",683282915,"Stub",102965300
"Dominican Republic","Viriato Fiallo",683417360,"Start",10508000
"Botswana","Template:Presidents of Botswana",683426884,"Stub",2139900
"Argentina","Rodolfo Gabrielli",683631802,"Stub",42426000
"Malaysia","Eli Wong",683715284,"Stub",30788840
"Brazil","Horácio de Matos",683946857,"Stub",204519398
"Nigeria","Template:Abia State-politician-stub",683996491,"Stub",181839400
"Poland","Robert Sych",684023803,"Stub",38478001
"Poland","Marek Krzysztof Jeleniewski",684023859,"Stub",38478001
"Canada","Brendan Howard",684050793,"Stub",35833000
"Ecuador","Benigno Andrade Flores",684060626,"Stub",16279000
"Russia","Yury Zaostrovtsev",684179656,"Stub",144302000
"Uganda","Patrick Mutono",684295893,"Stub",40141000
"Italy","Giuseppe Fenaroli Avogadro",684464777,"Stub",62466780
"Angola","Afonso Pedro Canga",684499128,"Stub",2.5e+07
"Germany","Wilhelm von Wedell-Piesdorf",684525811,"Stub",81132000
"Germany","Hans Graf von Schwerin-Löwitz",684537777,"Start",81132000
"Australia","Geoff Muntz",684542057,"Start",23888000
"Armenia","Martiros Sarukhanyan",684660655,"Stub",3017106
"Colombia","Maria del Pilar Hurtado",684804678,"Stub",48218000
"Italy","Giovanni Bovara",684821806,"Start",62466780
"Croatia","Zvonimir Mršić",684859066,"Stub",4215000
"Kenya","Julius Muthamia",684879320,"Start",44306000
"Canada","Wilson Callan",684903534,"Stub",35833000
"Canada","Rod Moores",684903869,"Stub",35833000
"Lebanon","Georges Adwan",685116600,"Stub",6185000
"Yemen","Muhammad Musa al-Amri",685320824,"Start",26737000
"United States","Murray Hill Incorporated",685347694,"Stub",321234172
"Brazil","Aníbal Diniz",685720694,"Stub",204519398
"Tunisia","Slaheddine Ben Mbarek",686050095,"Stub",11026000
"Algeria","Ali Fawzi Rebaine",686269631,"Stub",39948000
"Germany","Jochen Ott",686349441,"Stub",81132000
"Poland","Aleksander Miller",686375687,"Stub",38478001
"Belarus","Sergei Gaidukevich",686406513,"Stub",9524247
"Taiwan","President of Taiwan",686619225,"Stub",23468000
"Tonga","Siosifa Tuʻitupou Tuʻutafaiva",686777395,"Start",103300
"Denmark","Template:Denmark-politician-stub",686829001,"Stub",5676025
"Egypt","Qandil Cabinet",687093229,"C",89074000
"Bosnia-Herzegovina","Ivo Andrić-Lužanski",687109778,"Stub",3650114
"Argentina","Raúl Borrás",687130572,"Stub",42426000
"Argentina","Roque Carranza",687134370,"Stub",42426000
"Argentina","Germán López (politician)",687138552,"Stub",42426000
"Iran","Template:IranElectoralHistory",687159311,"Stub",78483446
"Iran","Electoral history of Mohammad Khatami",687159388,"Start",78483446
"Iran","Electoral history of Mahmoud Ahmadinejad",687159391,"Start",78483446
"Iran","Electoral history of Ali Larijani",687159546,"Start",78483446
"China","Meng Xiangwei",687160422,"Stub",1371920000
"Maldives","House of Theemuge",687285060,"Stub",346946
"Togo","Ata Messan Ajavon Zeus",687492743,"Stub",7231000
"Ireland","John Rogers (Irish lawyer)",687613810,"Stub",4630308
"Sudan","Mustafa Osman Obeid Salim",687837173,"Stub",40883900
"Bolivia","Tito Hoz de Vila",687882717,"Stub",10475500
"Gabon","Alexandré Barro Chambrier",688145583,"Start",1751000
"Bangladesh","Md. Moniruzzaman Moni",688430552,"Stub",160411000
"Liberia","Benjamin Green Freeman",688501356,"Stub",4503000
"Myanmar","Han Tha Myint",688524967,"Stub",52147000
"Netherlands","Willem Buys",688537236,"Stub",16942373
"Belgium","Joseph Gustave Ernest Allard",688590526,"Stub",11211064
"Greece","Takis Papageorgopoulos",688695923,"Stub",11520785
"Canada","List of 2010 Canadian incumbents",688697227,"Start",35833000
"China","Zhu Haowen",688763099,"Stub",1371920000
"Malaysia","Abu Samah Mohd Kassim",689248087,"Stub",30788840
"Uganda","Stanislaus Okurut",689614169,"Stub",40141000
"Kazakhstan","Template:Current Kazakh Cabinet",689844012,"Stub",17544274
"Finland","Ilmi Hallsten",689893447,"Stub",5476031
"China","Zhao Dezun",689932213,"Stub",1371920000
"Italy","Mario Occhiuto",689944992,"Stub",62466780
"Poland","Leszek Deptuła",689950541,"Stub",38478001
"Ukraine","Sergei Walter",690074710,"Start",42828300
"Macedonia","List of mayors of Radoviš",690088836,"Stub",2070100
"Hungary","Péter Szilágyi (politician, 1981)",690152474,"Stub",9835030
"Canada","Harold Collins (Canadian politician)",690205437,"Stub",35833000
"Malaysia","R. G. Balan",690430012,"Stub",30788840
"Portugal","Vítor Aleixo",690548204,"Stub",10349000
"Finland","Tuomas Pohjanpalo",690700220,"Stub",5476031
"China","Zhang Chang (Han)",690768683,"Stub",1371920000
"China","Lei Chunmei",690770856,"Stub",1371920000
"Slovenia","Franci Slak",691045510,"Start",2064000
"Bangladesh","Abdus Sattar Mondal",691201135,"Stub",160411000
"Libya","Bashir Saadawi",691346630,"Stub",6317000
"Nigeria","Igwe Aja-Nwachukwu",691389889,"Stub",181839400
"Canada","Speaker of the Legislative Assembly of the Province of Canada",691747234,"Stub",35833000
"Albania","Josif Pashko",692123101,"Stub",2892000
"Maldives","Ahmed Jamsheed Mohamed",692141335,"Stub",346946
"Guinea","Kerfalla Yansané",692173141,"Stub",10985600
"Mali","Amadou Konare",692298286,"Stub",16749000
"Brazil","João Alberto de Souza",692475749,"Stub",204519398
"Kiribati","Mote Terukaio",692502721,"Stub",113400
"Kiribati","Tekiau Aretaateta",692502986,"Stub",113400
"Belgium","Marie-José Laloy",692684868,"Stub",11211064
"France","Émile Marie Laurent",693011077,"Stub",64346720
"Chad","Mahamat Hissene",693055898,"Stub",13707000
"Brazil","Rafael Tobias de Aguiar",693179500,"Stub",204519398
"Vietnam","Phạm Thị Trân Châu",693208023,"Stub",91714080
"Solomon Islands","David Pacha",693211421,"Stub",641900
"Uganda","Charles Oboth Ofumbi",693292931,"Start",40141000
"China","Lu Ruilin",693336296,"Stub",1371920000
"India","Lalbuaia",693337130,"Stub",1314097616
"France","Ian Brossat",693338177,"Stub",64346720
"China","Yuan Baocheng",693354280,"Stub",1371920000
"Uganda","Pumla Kisosonkole",693388584,"Start",40141000
